Sim Time [sec],MPC runtime,v0_dist [m],v0_lane [-],v0_spd [m/s],v1_acc [m/s2],v1_dist [m],v1_lane [-],v1_spd [m/s],v1_acc [m/s2]
1.3,0.01572418212890625,20.0,0.0,0.0,0.0,0.04992472402412784,0.0,0.09505729885263878,0.09490305727178405
1.35,0.016756772994995117,20.0,0.0,0.0,0.0,0.05491477989337662,0.0,0.09980111738497562,0.09487637064673676
1.4,0.015502691268920898,20.0,0.0,0.0,0.0,0.06014195626432246,0.0,0.10454352741891688,0.09484820067882538
1.45,0.020257949829101562,20.0,0.0,0.0,0.0,0.06560617902062157,0.0,0.10928445512598212,0.09481855414130463
1.5,0.015373468399047852,20.0,0.0,0.0,0.0,0.07130737033757298,0.0,0.1140238263390281,0.0947874242609198
1.55,0.01871943473815918,20.0,0.0,0.0,0.0,0.0772454486990517,0.0,0.11876156722957439,0.0947548178109256
1.6,0.016725778579711914,20.0,0.0,0.0,0.0,0.08342032888057559,0.0,0.12349760363047774,0.09472072801806702
1.65,0.018079757690429688,20.0,0.0,0.0,0.0,0.08983192198317161,0.0,0.12823186205192047,0.09468516842885466
1.7,0.016051292419433594,20.0,0.0,0.0,0.0,0.09648013539950957,0.0,0.13296426832675934,0.09464812549677737
1.75,0.016700029373168945,20.0,0.0,0.0,0.0,0.10336477284065704,0.0,0.13769274882294916,0.09456960992379637
1.8,0.016836166381835938,20.0,0.0,0.0,0.0,0.11048583430661399,0.0,0.14242122931913898,0.09456960992379637
1.85,0.016919374465942383,20.0,0.0,0.0,0.0,0.11784321611577817,0.0,0.14714763618328355,0.09452813728289156
1.9,0.01580071449279785,20.0,0.0,0.0,0.0,0.1254368108951233,0.0,0.15187189558690245,0.09448518807237793
1.95,0.017503023147583008,20.0,0.0,0.0,0.0,0.13326650759713218,0.0,0.15659393404017796,0.09444076906551024
2.0,0.01688218116760254,20.0,0.0,0.0,0.0,0.14133219148286366,0.0,0.16131367771462962,0.0943948734890332
2.05,0.019051074981689453,20.0,0.0,0.0,0.0,0.14963374412195252,0.0,0.16603105278177696,0.09434750134294678
2.1,0.018955707550048828,20.0,0.0,0.0,0.0,0.15817104340954263,0.0,0.17074598575180228,0.0942986594005063
2.15,0.016705751419067383,20.0,0.0,0.0,0.0,0.16694396356628702,0.0,0.17545840313488786,0.09424834766171175
2.2,0.01576709747314453,20.0,0.0,0.0,0.0,0.17595237513834783,0.0,0.18016823144121602,0.09419656612656313
2.25,0.018955230712890625,20.0,0.0,0.0,0.0,0.18519614498046313,0.0,0.1848753968423063,0.0941433080218057
2.3,0.01774907112121582,20.0,0.0,0.0,0.0,0.1946751362728802,0.0,0.189579825848341,0.09408858012069365
2.35,0.01996898651123047,20.0,0.0,0.0,0.0,0.20438920853828846,0.0,0.19428144530816513,0.09403238919648282
2.4,0.017734527587890625,20.0,0.0,0.0,0.0,0.21433806978166106,0.0,0.19897722486745228,0.09391559118574311
2.45,0.01633620262145996,20.0,0.0,0.0,0.0,0.22452172000299803,0.0,0.20367300442673944,0.09391559118574311
2.5,0.01852273941040039,20.0,0.0,0.0,0.0,0.2349400077184493,0.0,0.20836575430902568,0.0938549976457248
2.55,0.017745018005371094,20.0,0.0,0.0,0.0,0.24559277776967398,0.0,0.2130554010244933,0.09379293430935243
2.6,0.017559289932250977,20.0,0.0,0.0,0.0,0.2564798713407733,0.0,0.21774187142198737,0.09372940794988127
2.65,0.016642093658447266,20.0,0.0,0.0,0.0,0.267601125958291,0.0,0.2224250923503529,0.09366441856731078
2.7,0.016019105911254883,20.0,0.0,0.0,0.0,0.27895637549121277,0.0,0.22710499065843495,0.09359796616164096
2.75,0.019224882125854492,20.0,0.0,0.0,0.0,0.2905454501509667,0.0,0.2317814931950786,0.0935300507328729
2.8,0.01703929901123047,20.0,0.0,0.0,0.0,0.3023681765083563,0.0,0.2364545271477916,0.09346067905426025
2.85,0.01599287986755371,20.0,0.0,0.0,0.0,0.3144243774766272,0.0,0.24112401936541905,0.09338984435254882
2.9,0.015615701675415039,20.0,0.0,0.0,0.0,0.32671387232840066,0.0,0.24578989703546872,0.09331755340099335
2.95,0.0166473388671875,20.0,0.0,0.0,0.0,0.33923647667873996,0.0,0.2504520870067857,0.09324379942633909
3.0,0.018028974533081055,20.0,0.0,0.0,0.0,0.35199200251901697,0.0,0.2551105168055405,0.09316859597509608
3.05,0.017347097396850586,20.0,0.0,0.0,0.0,0.36498025818304586,0.0,0.25976511328057816,0.09309192950075373
3.1,0.01841902732849121,20.0,0.0,0.0,0.0,0.3782010483809493,0.0,0.26441580395806924,0.09301381354982152
3.15,0.013120174407958984,20.0,0.0,0.0,0.0,0.39165417419915854,0.0,0.2690625163641843,0.09293424812230167
3.2,0.017766952514648438,20.0,0.0,0.0,0.0,0.4053394330834801,0.0,0.2737051776864312,0.09285322644493776
3.25,0.0169985294342041,20.0,0.0,0.0,0.0,0.4192566188560291,0.0,0.27834371545098047,0.09277075529098511
3.3,0.0185091495513916,20.0,0.0,0.0,0.0,0.4334055217152292,0.0,0.28297805718400265,0.0926868346604437
3.35,0.016696929931640625,20.0,0.0,0.0,0.0,0.44778592823581265,0.0,0.2876081304116683,0.09260146455331242
3.4,0.015511035919189453,20.0,0.0,0.0,0.0,0.46239762136882007,0.0,0.29223386266014795,0.0925146449695935
3.45,0.008793115615844727,20.0,0.0,0.0,0.0,0.4772403804585338,0.0,0.29685518179427495,0.09242638268254
3.5,0.014974355697631836,20.0,0.0,0.0,0.0,0.49231398124247794,0.0,0.3014720156788826,0.09233667769215304
3.55,0.02196788787841797,20.0,0.0,0.0,0.0,0.5076181958514181,0.0,0.30608429217880423,0.09224552999843261
3.6,0.020460128784179688,20.0,0.0,0.0,0.0,0.5231527928093618,0.0,0.3106919391588731,0.0921529396013776
3.65,0.016821622848510742,20.0,0.0,0.0,0.0,0.5389175370504911,0.0,0.31529488482258533,0.09205891327424442
3.7,0.015504598617553711,20.0,0.0,0.0,0.0,0.5549119476398284,0.0,0.3198882117867469,0.09186653928323185
3.75,0.017461776733398438,20.0,0.0,0.0,0.0,0.5711360245773739,0.0,0.3244815387509085,0.09186653928323185
3.8,0.01686692237854004,20.0,0.0,0.0,0.0,0.5875895220109009,0.0,0.3290699486705389,0.09176819839260775
3.85,0.01717686653137207,20.0,0.0,0.0,0.0,0.6042721904983576,0.0,0.3336533697491342,0.09166842157190547
3.9,0.015871047973632812,20.0,0.0,0.0,0.0,0.6211837770248002,0.0,0.3382317305288531,0.09156721559437808
3.95,0.0162813663482666,20.0,0.0,0.0,0.0,0.6383240250023929,0.0,0.34280495955185447,0.09146458046002781
4.0,0.018288373947143555,20.0,0.0,0.0,0.0,0.6556926742704078,0.0,0.3473729853602972,0.09136051616885466
